ZJU	EDL_0000077	MacRumors	ENG_DF_001471_20050614_G00A0FCSK:113-121	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002169	Stanford	ENG_DF_001471_20050614_G00A0FCSK:241-248	m.06pwq	ORG	NAM	1.0
ZJU	EDL_0002152	Steve Jobs	ENG_DF_001471_20050614_G00A0FCSK:277-286	m.06y3r	PER	NAM	1.0
ZJU	EDL_0002170	Stanford	ENG_DF_001471_20050614_G00A0FCSK:321-328	m.06pwq	ORG	NAM	1.0
ZJU	EDL_0002163	Apple	ENG_DF_001471_20050614_G00A0FCSK:416-420	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002164	Apple	ENG_DF_001471_20050614_G00A0FCSK:528-532	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002165	Apple	ENG_DF_001471_20050614_G00A0FCSK:820-824	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002166	Apple	ENG_DF_001471_20050614_G00A0FCSK:831-835	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002153	Steve Jobs	ENG_DF_001471_20050614_G00A0FCSK:869-878	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000078	~Shard~	ENG_DF_001471_20050614_G00A0FCSK:904-910	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000079	Mac_Freak	ENG_DF_001471_20050614_G00A0FCSK:1182-1190	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000080	DMann	ENG_DF_001471_20050614_G00A0FCSK:1401-1405	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002150	Lame Yale	ENG_DF_001471_20050614_G00A0FCSK:1567-1575	NIL10543	ORG	NAM	1.0
ZJU	EDL_0000081	tech4all	ENG_DF_001471_20050614_G00A0FCSK:1710-1717	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000082	runninmac	ENG_DF_001471_20050614_G00A0FCSK:1957-1965	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002154	Steve	ENG_DF_001471_20050614_G00A0FCSK:2012-2016	m.06y3r	PER	NAM	1.0
ZJU	EDL_0002171	Stanford	ENG_DF_001471_20050614_G00A0FCSK:2103-2110	m.06pwq	ORG	NAM	1.0
ZJU	EDL_0000083	wwooden	ENG_DF_001471_20050614_G00A0FCSK:2135-2141	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002162	University of Vermont	ENG_DF_001471_20050614_G00A0FCSK:2350-2370	m.01q7q2	ORG	NAM	1.0
ZJU	EDL_0002175	Vermont	ENG_DF_001471_20050614_G00A0FCSK:2364-2370	m.07_f2	GPE	NAM	1.0
ZJU	EDL_0000084	QFace	ENG_DF_001471_20050614_G00A0FCSK:2435-2439	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002155	Steve	ENG_DF_001471_20050614_G00A0FCSK:2482-2486	m.06y3r	PER	NAM	1.0
ZJU	EDL_0002176	UC	ENG_DF_001471_20050614_G00A0FCSK:2506-2507	m.07vgd	ORG	NAM	1.0
ZJU	EDL_0002177	Berkeley	ENG_DF_001471_20050614_G00A0FCSK:2510-2517	m.01jr6	GPE	NAM	1.0
ZJU	EDL_0002156	Steve	ENG_DF_001471_20050614_G00A0FCSK:2559-2563	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000085	SteveC	ENG_DF_001471_20050614_G00A0FCSK:2610-2615	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000086	aquajet	ENG_DF_001471_20050614_G00A0FCSK:2836-2842	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002157	Steve	ENG_DF_001471_20050614_G00A0FCSK:2890-2894	m.06y3r	PER	NAM	1.0
ZJU	EDL_0002167	Apple	ENG_DF_001471_20050614_G00A0FCSK:2908-2912	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0000087	Chaszmyr	ENG_DF_001471_20050614_G00A0FCSK:2990-2997	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000088	Blue Moon	ENG_DF_001471_20050614_G00A0FCSK:3193-3201	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000089	mgargan1	ENG_DF_001471_20050614_G00A0FCSK:3526-3533	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000090	dongmin	ENG_DF_001471_20050614_G00A0FCSK:3740-3746	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000091	mcarnes	ENG_DF_001471_20050614_G00A0FCSK:4072-4078	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002158	Steve	ENG_DF_001471_20050614_G00A0FCSK:4139-4143	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000092	mgargan1	ENG_DF_001471_20050614_G00A0FCSK:4198-4205	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000093	wwooden	ENG_DF_001471_20050614_G00A0FCSK:4300-4306	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002159	Steve	ENG_DF_001471_20050614_G00A0FCSK:4396-4400	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000094	puckhead193	ENG_DF_001471_20050614_G00A0FCSK:4510-4520	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000095	Rod Rod	ENG_DF_001471_20050614_G00A0FCSK:4719-4725	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000096	njmac	ENG_DF_001471_20050614_G00A0FCSK:5057-5061	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002160	Steve	ENG_DF_001471_20050614_G00A0FCSK:5376-5380	m.06y3r	PER	NAM	1.0
ZJU	EDL_0002172	Stanford	ENG_DF_001471_20050614_G00A0FCSK:5467-5474	m.06pwq	ORG	NAM	1.0
ZJU	EDL_0000097	sushi	ENG_DF_001471_20050614_G00A0FCSK:5499-5503	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002161	Steve	ENG_DF_001471_20050614_G00A0FCSK:6007-6011	m.06y3r	PER	NAM	1.0
ZJU	EDL_0002168	Apple	ENG_DF_001471_20050614_G00A0FCSK:6092-6096	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0000098	TheAnswer	ENG_DF_001471_20050614_G00A0FCSK:6278-6286	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000099	cashmoney	ENG_DF_001471_20050614_G00A0FCSK:6433-6441	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000100	ravenvii	ENG_DF_001471_20050614_G00A0FCSK:6644-6651	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002173	Stanford	ENG_DF_001471_20050614_G00A0FCSK:6711-6718	m.06pwq	ORG	NAM	1.0
ZJU	EDL_0002174	Stanford	ENG_DF_001471_20050614_G00A0FCSK:6772-6779	m.06pwq	ORG	NAM	1.0
ZJU	EDL_0000101	Sophipod	ENG_DF_001471_20050614_G00A0FCSK:7015-7022	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002492	Steve Jobs	ENG_DF_001471_20050703_G00A0FCXB:55-64	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000102	deanbo	ENG_DF_001471_20050703_G00A0FCXB:103-108	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002498	Intel	ENG_DF_001471_20050703_G00A0FCXB:333-337	m.03s7h	ORG	NAM	1.0
ZJU	EDL_0002499	Intel	ENG_DF_001471_20050703_G00A0FCXB:424-428	m.03s7h	ORG	NAM	1.0
ZJU	EDL_0002503	Apple	ENG_DF_001471_20050703_G00A0FCXB:492-496	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002493	Steve Jobs	ENG_DF_001471_20050703_G00A0FCXB:563-572	m.06y3r	PER	NAM	1.0
ZJU	EDL_0002504	Apple	ENG_DF_001471_20050703_G00A0FCXB:661-665	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002500	Intel	ENG_DF_001471_20050703_G00A0FCXB:783-787	m.03s7h	ORG	NAM	1.0
ZJU	EDL_0002494	Steve Jobs	ENG_DF_001471_20050703_G00A0FCXB:818-827	m.06y3r	PER	NAM	1.0
ZJU	EDL_0002502	IBM	ENG_DF_001471_20050703_G00A0FCXB:842-844	m.03sc8	ORG	NAM	1.0
ZJU	EDL_0000103	mad jew	ENG_DF_001471_20050703_G00A0FCXB:879-885	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002501	Intel	ENG_DF_001471_20050703_G00A0FCXB:956-960	m.03s7h	ORG	NAM	1.0
ZJU	EDL_0002496	Steve	ENG_DF_001471_20050703_G00A0FCXB:997-1001	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000104	skubish	ENG_DF_001471_20050703_G00A0FCXB:1269-1275	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000105	iGary	ENG_DF_001471_20050703_G00A0FCXB:2236-2240	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000106	eva01	ENG_DF_001471_20050703_G00A0FCXB:2476-2480	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000107	Benjamin	ENG_DF_001471_20050703_G00A0FCXB:2677-2684	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002490	Netcraft	ENG_DF_001471_20050703_G00A0FCXB:2750-2757	m.0377_z	ORG	NAM	1.0
ZJU	EDL_0002505	Apple	ENG_DF_001471_20050703_G00A0FCXB:2775-2779	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002506	Apple	ENG_DF_001471_20050703_G00A0FCXB:2815-2819	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002497	Steve	ENG_DF_001471_20050703_G00A0FCXB:2843-2847	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000108	miloblithe	ENG_DF_001471_20050703_G00A0FCXB:2920-2929	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000109	Abstract	ENG_DF_001471_20050703_G00A0FCXB:3320-3327	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000110	Dagless	ENG_DF_001471_20050703_G00A0FCXB:3494-3500	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002507	Apple	ENG_DF_001471_20050703_G00A0FCXB:4083-4087	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0000111	JeffTL	ENG_DF_001471_20050703_G00A0FCXB:4153-4158	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002508	Apple	ENG_DF_001471_20050703_G00A0FCXB:4360-4364	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0002491	Pixar	ENG_DF_001471_20050703_G00A0FCXB:4408-4412	m.0kk9v	ORG	NAM	1.0
ZJU	EDL_0000112	Artful Dodger	ENG_DF_001471_20050703_G00A0FCXB:4437-4449	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002509	Apple	ENG_DF_001471_20050703_G00A0FCXB:4752-4756	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0000113	katie ta achoo	ENG_DF_001471_20050703_G00A0FCXB:4912-4925	NIL	PER-PA	NAM	1.0
ZJU	EDL_0002495	Steve Jobs	ENG_DF_001471_20050703_G00A0FCXB:4981-4990	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000114	ham_man	ENG_DF_001471_20050703_G00A0FCXB:5217-5223	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004891	Steve Jobs	ENG_DF_001471_20060203_G00A0275Q:76-85	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000115	drumpat01	ENG_DF_001471_20060203_G00A0275Q:128-136	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004892	Steve Jobs	ENG_DF_001471_20060203_G00A0275Q:261-270	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004922	Apple	ENG_DF_001471_20060203_G00A0275Q:287-291	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004919	Microsoft	ENG_DF_001471_20060203_G00A0275Q:347-355	m.04sv4	ORG	NAM	1.0
ZJU	EDL_0004923	Apple	ENG_DF_001471_20060203_G00A0275Q:401-405	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004921	IBM	ENG_DF_001471_20060203_G00A0275Q:423-425	m.03sc8	ORG	NAM	1.0
ZJU	EDL_0004918	Intel	ENG_DF_001471_20060203_G00A0275Q:453-457	m.03s7h	ORG	NAM	1.0
ZJU	EDL_0004924	Apple	ENG_DF_001471_20060203_G00A0275Q:482-486	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004920	Microsoft	ENG_DF_001471_20060203_G00A0275Q:512-520	m.04sv4	ORG	NAM	1.0
ZJU	EDL_0000116	AtHomeBoy_2000	ENG_DF_001471_20060203_G00A0275Q:637-650	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004925	Apple	ENG_DF_001471_20060203_G00A0275Q:710-714	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004895	Steve	ENG_DF_001471_20060203_G00A0275Q:817-821	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000117	kgarner	ENG_DF_001471_20060203_G00A0275Q:900-906	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004926	Apple	ENG_DF_001471_20060203_G00A0275Q:971-975	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004901	Jobs	ENG_DF_001471_20060203_G00A0275Q:1247-1250	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000118	IJ Reilly	ENG_DF_001471_20060203_G00A0275Q:1287-1295	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004896	Steve	ENG_DF_001471_20060203_G00A0275Q:1338-1342	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004909	John Scully	ENG_DF_001471_20060203_G00A0275Q:1350-1360	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004927	Apple	ENG_DF_001471_20060203_G00A0275Q:1385-1389	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004912	Scully	ENG_DF_001471_20060203_G00A0275Q:1437-1442	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004902	Jobs	ENG_DF_001471_20060203_G00A0275Q:1644-1647	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004913	Scully	ENG_DF_001471_20060203_G00A0275Q:1653-1658	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004903	Jobs	ENG_DF_001471_20060203_G00A0275Q:1676-1679	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004928	Apple	ENG_DF_001471_20060203_G00A0275Q:1714-1718	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004929	Apple	ENG_DF_001471_20060203_G00A0275Q:1741-1745	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004930	Apple	ENG_DF_001471_20060203_G00A0275Q:1785-1789	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004914	Scully	ENG_DF_001471_20060203_G00A0275Q:1830-1835	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004904	Jobs	ENG_DF_001471_20060203_G00A0275Q:1925-1928	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004915	Scully	ENG_DF_001471_20060203_G00A0275Q:1934-1939	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004931	Apple	ENG_DF_001471_20060203_G00A0275Q:2008-2012	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0000119	CanadaRAM	ENG_DF_001471_20060203_G00A0275Q:2105-2113	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004932	Apple	ENG_DF_001471_20060203_G00A0275Q:2156-2160	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0000120	Sharewaredemon	ENG_DF_001471_20060203_G00A0275Q:2309-2322	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000121	IJ Reilly	ENG_DF_001471_20060203_G00A0275Q:2587-2595	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000122	Timepass	ENG_DF_001471_20060203_G00A0275Q:2724-2731	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004908	steve Jobs	ENG_DF_001471_20060203_G00A0275Q:2777-2786	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004937	apple	ENG_DF_001471_20060203_G00A0275Q:2804-2808	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004938	apple	ENG_DF_001471_20060203_G00A0275Q:2882-2886	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004905	Jobs	ENG_DF_001471_20060203_G00A0275Q:2915-2918	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004906	Jobs	ENG_DF_001471_20060203_G00A0275Q:3028-3031	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004907	Jobs	ENG_DF_001471_20060203_G00A0275Q:3264-3267	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004933	Apple	ENG_DF_001471_20060203_G00A0275Q:3486-3490	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004939	apple	ENG_DF_001471_20060203_G00A0275Q:3619-3623	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004940	apple	ENG_DF_001471_20060203_G00A0275Q:3694-3698	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0000123	AtHomeBoy_2000	ENG_DF_001471_20060203_G00A0275Q:3830-3843	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004897	Steve	ENG_DF_001471_20060203_G00A0275Q:4274-4278	m.06y3r	PER	NAM	1.0
ZJU	EDL_0000124	IJ Reilly	ENG_DF_001471_20060203_G00A0275Q:4416-4424	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004898	Steve	ENG_DF_001471_20060203_G00A0275Q:4490-4494	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004910	John Scully	ENG_DF_001471_20060203_G00A0275Q:4502-4512	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004899	Steve	ENG_DF_001471_20060203_G00A0275Q:4549-4553	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004916	Scully	ENG_DF_001471_20060203_G00A0275Q:4567-4572	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004893	Steve Jobs	ENG_DF_001471_20060203_G00A0275Q:4590-4599	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004934	Apple	ENG_DF_001471_20060203_G00A0275Q:4617-4621	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004917	Scully	ENG_DF_001471_20060203_G00A0275Q:4636-4641	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004935	Apple	ENG_DF_001471_20060203_G00A0275Q:4702-4706	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004900	Steve	ENG_DF_001471_20060203_G00A0275Q:4733-4737	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004894	Steve Jobs	ENG_DF_001471_20060203_G00A0275Q:4770-4779	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004936	Apple	ENG_DF_001471_20060203_G00A0275Q:4797-4801	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0004911	John Scully	ENG_DF_001471_20060203_G00A0275Q:4829-4839	m.0190r3	PER	NAM	1.0
ZJU	EDL_0004194	Jobs	ENG_DF_001471_20060426_G00A0FF0Z:55-58	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004180	Robespierre	ENG_DF_001471_20060426_G00A0FF0Z:64-74	m.0d_lq	PER	NAM	1.0
ZJU	EDL_0000125	jamesi	ENG_DF_001471_20060426_G00A0FF0Z:116-121	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004174	Steve Jobs	ENG_DF_001471_20060426_G00A0FF0Z:258-267	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004181	Robespierre	ENG_DF_001471_20060426_G00A0FF0Z:273-283	m.0d_lq	PER	NAM	1.0
ZJU	EDL_0004182	Robespierre	ENG_DF_001471_20060426_G00A0FF0Z:295-305	m.0d_lq	PER	NAM	1.0
ZJU	EDL_0004201	French	ENG_DF_001471_20060426_G00A0FF0Z:330-335	m.0f8l9c	GPE	NAM	1.0
ZJU	EDL_0004175	Steve Jobs	ENG_DF_001471_20060426_G00A0FF0Z:352-361	m.06y3r	PER	NAM	1.0
ZJU	EDL_0004178	Apple computer	ENG_DF_001471_20060426_G00A0FF0Z:384-397	m.0k8z	ORG	NAM	1.0
ZJU	EDL_0000126	mjstew33	ENG_DF_001471_20060426_G00A0FF0Z:493-500	NIL	PER-PA	NAM	1.0
ZJU	EDL_0000127	Macaddicttt	ENG_DF_001471_20060426_G00A0FF0Z:701-711	NIL	PER-PA	NAM	1.0
ZJU	EDL_0004202	French	ENG_DF_001471_20060426_G00A0FF0Z:763-768	m.0f8l9c	GPE	NAM	1.0
